,id,Genre,Track,Artist,valence,energy,danceability,key,loudness,speechiness,acousticness,instrumentalness,liveness,tempo,duration_ms,popularity,audio,energy_standard,valence_standard
4716,6Sqz6uyyrxxotZffDDAD1R,grindcore,Half Dead,Despise You,0.0793,0.909,0.322,4,-6.254,0.0524,1.86e-05,0.0291,0.134,112.117,273800,13,https://p.scdn.co/mp3-preview/a1425447011f01eedd350d15645ca876a404b017?cid=b39a670615f14cfca30a8178b3bc3ed6,0.9828129039658628,-1.5392083320836027
4683,4XPufWtBWsp1KMBP99UZpC,pagode,Uma História De Amor,Kiloucura,0.595,0.6709999999999999,0.466,5,-5.737,0.0439,0.467,0.0,0.295,143.601,227333,13,https://p.scdn.co/mp3-preview/044bdd43112c4f71d08656448bb7e2bd42ceb4d0?cid=b39a670615f14cfca30a8178b3bc3ed6,0.03543716551845687,0.3778092060585917
4693,3thXOneBb3F2YE0ajPjs0k,british,Friend of Mine,Lily Allen,0.653,0.613,0.737,10,-6.809,0.0969999999999999,0.0862,0.0544,0.288,164.03400000000002,237533,13,https://p.scdn.co/mp3-preview/5de101086979ee7e6cd5e85f06e6cbf2a868e003?cid=b39a670615f14cfca30a8178b3bc3ed6,-0.19543591359897788,0.5934132727877897
4692,1lS0u9f4yc2ML1wNNuErQo,classical,"Debussy: Suite bergamasque, CD 82, L. 75: III. Clair de lune",Leif Ove Andsnes,0.0394,0.00597,0.3939999999999999,1,-32.227,0.0454,0.995,0.928,0.0686,69.785,283053,13,https://p.scdn.co/mp3-preview/7426de315faa0352d3cc3407fdcadfc0133c3e8d?cid=b39a670615f14cfca30a8178b3bc3ed6,-2.6117615207827116,-1.6875290607473092
4691,30xwewLX9KvvDcezhSL9IJ,j-idol,HONEY DISH,PASSPO☆,0.8029999999999999,0.986,0.479,5,-2.095,0.08,0.00687,0.0,0.132,170.03799999999998,230586,13,0,1.2893168193459057,1.1510099970874386
4690,3A8ZCorEKWZPfTdl72Es8g,mpb,Cara Do Mundo,Gal Costa,0.414,0.342,0.78,1,-11.369000000000002,0.0561,0.64,0.0782,0.288,115.804,172933,13,0,-1.2741704729235446,-0.29502417459631847
4689,7EbCmcgzfCSdyjPQgu2877,disco,Keep On Dancing,The Haggis Horns,0.7040000000000001,0.8420000000000001,0.625,0,-5.801,0.0752,0.00132,0.8590000000000001,0.2239999999999999,139.871,249962,13,https://p.scdn.co/mp3-preview/89dd656ac2484541bd5672d83a1dd2cf076d052d?cid=b39a670615f14cfca30a8178b3bc3ed6,0.7161146918819296,0.7829961590496706
4688,1CGoDgYxXxsiVJPKyON753,iranian,Yeh Dokhtar Daram,Various Artists,0.897,0.624,0.787,5,-8.162,0.0567,0.183,0.000927,0.0512,139.536,229653,13,https://p.scdn.co/mp3-preview/fb3561b49adbe021f0bd417cd5712a44ddc4f64b?cid=b39a670615f14cfca30a8178b3bc3ed6,-0.15164963997325742,1.5004372776485526
4687,615MCAYTKhb6TPtxQpG4m9,pagode,Provocação,Belo,0.936,0.6859999999999999,0.6920000000000001,9,-6.306,0.0434,0.731,0.0,0.135,90.023,206506,13,https://p.scdn.co/mp3-preview/972eae12d5e4f5e50b7a98f6a8cd9d1810ee7b94?cid=b39a670615f14cfca30a8178b3bc3ed6,0.09514572046262114,1.6454124259664615
4684,6KJJpEyPlgK8ZwOfffR9ij,pagode,This Love,Various Artists,0.762,0.911,0.664,7,-4.431,0.131,0.216,0.0,0.4379999999999999,111.334,198693,13,https://p.scdn.co/mp3-preview/4d88e3586f6bef54a9f6f06910e3b6ac5c5dbe75?cid=b39a670615f14cfca30a8178b3bc3ed6,0.9907740446250848,0.9986002257788681
4682,38RAiDHgY436zkGXTmQvkp,tango,Cuesta Abajo,Hugo Díaz,0.417,0.471,0.569,0,-8.971,0.0735,0.63,0.625,0.0909,101.855,270512,13,https://p.scdn.co/mp3-preview/360866d46247ad22136d28dcd89c8f7db66b43e4?cid=b39a670615f14cfca30a8178b3bc3ed6,-0.7606769004037325,-0.28387224011032547
4695,00LnzFfVTXsehAQ3HaKeKT,tango,Más Solo Que Nunca,Francisco Canaro,0.746,0.315,0.6,4,-9.276,0.0496,0.8809999999999999,0.00584,0.214,127.461,155596,13,https://p.scdn.co/mp3-preview/89e1989573daa7345ee6e6c213aee796f8928849?cid=b39a670615f14cfca30a8178b3bc3ed6,-1.3816458718230402,0.9391232418535721
4681,2W7VNJaVoatHqXgKYWavXU,drum-and-bass,Star (Part 1),Blame,0.325,0.905,0.34,6,-3.5980000000000003,0.316,0.000619,0.059,0.25,174.929,300600,13,https://p.scdn.co/mp3-preview/106c05a987df086e54a0f9585941c84f0cf632b9?cid=b39a670615f14cfca30a8178b3bc3ed6,0.9668906226474191,-0.6258648976807769
4680,4iEBmWl1OzPIfNbZAV378G,afrobeat,Tchamantché,Rokia Traoré,0.933,0.355,0.711,9,-15.219,0.0862,0.921,1.06e-05,0.0778,124.085,255653,13,https://p.scdn.co/mp3-preview/37cb856b561cae523d8927270b12d0ae38ae2aff?cid=b39a670615f14cfca30a8178b3bc3ed6,-1.2224230586386025,1.6342604914804684
4679,2VLyYc2ytsYVOkP963joVX,detroit-techno,Sleep Cycle,Robert Hood,0.562,0.73,0.72,11,-12.61,0.0791,0.142,0.921,0.499,134.579,412520,13,https://p.scdn.co/mp3-preview/64a3d10bb1a62b7ddc27d99a39d537f0f0ba4bc4?cid=b39a670615f14cfca30a8178b3bc3ed6,0.270290814965503,0.25513792671266916
4678,67aUPZ56QacKiUmtAvp2TM,metalcore,Lancaster,Texas In July,0.344,0.94,0.351,1,-3.19,0.149,3.61e-06,0.0006129999999999,0.384,194.908,158560,13,https://p.scdn.co/mp3-preview/4a8a2cf2f563f016bb07eb73d000375f6d574c20?cid=b39a670615f14cfca30a8178b3bc3ed6,1.106210584183802,-0.5552359792694882
4677,1jKCHKZtGjXVRPN2Px368r,acoustic,"Tonight, Tonight",Tyler Ward,0.728,0.413,0.758,9,-9.216,0.0663,0.231,0.0,0.472,99.886,154721,13,https://p.scdn.co/mp3-preview/e6144ecf8cb294576a19044a8f08851d37ba3bda?cid=b39a670615f14cfca30a8178b3bc3ed6,-0.9915499795211675,0.8722116349376141
4676,352zfYbDFG8sxkmOAhVeuj,romance,Under Control (feat. Hurts),Calvin Harris,0.51,0.919,0.55,8,-3.431,0.0788,0.1369999999999999,0.00118,0.0886,126.059,184373,13,https://p.scdn.co/mp3-preview/bc3f06f9239a84a7ad51e5f3250aa5a23a50b98b?cid=b39a670615f14cfca30a8178b3bc3ed6,1.0226186072619723,0.06183772895545722
4675,5oVYSqmBseUwHxeoZVeAWz,salsa,Dos Soneros - Live Version,Gilberto Santa Rosa,0.923,0.846,0.568,8,-6.287999999999999,0.051,0.623,1.89e-06,0.35,115.949,254786,13,https://p.scdn.co/mp3-preview/bfe554e7aafc86036c070984a1e08b35617453d7?cid=b39a670615f14cfca30a8178b3bc3ed6,0.732036973200373,1.5970873765271585
4715,1LWqqB7IN0IBj6k36tx9lm,j-dance,Breeze,Genki Rockets,0.56,0.873,0.573,0,-6.172999999999999,0.0445,0.0084099999999999,0.0056799999999999,0.3229999999999999,124.98,207986,13,0,0.8395123720998686,0.24770330372200716
4694,3aqpaZgHL0yWptKzEnB65O,mpb,Dia Perfeito,Filipe Catto,0.462,0.427,0.821,8,-9.575,0.0346,0.685,2.98e-06,0.149,113.948,168813,13,0,-0.9358219949066142,-0.11659322282043051
4685,4MPRMbOkrUEc4lRmXWHlfN,afrobeat,Lulla,Tinariwen,0.763,0.754,0.417,2,-6.475,0.0588,0.0315,6.579999999999999e-05,0.111,127.688,227866,13,0,0.36582450287616586,1.002317537274199
4696,1ebiFSKKdo5aEa8y2QzQqy,edm,I'm Home,Various Artists,0.322,0.66,0.643,1,-7.725,0.0368,0.00277,0.131,0.382,102.001,292973,13,https://p.scdn.co/mp3-preview/c00ba6de21e4b08fb1463315ba8c1d7d14e9383a?cid=b39a670615f14cfca30a8178b3bc3ed6,-0.008349108107263158,-0.63701683216677
4706,5aWqPMsaXxVrs23tfwMkz5,death-metal,Nocturnal Crucifixion,Dying Fetus,0.37,0.836,0.363,2,-14.08,0.0567,0.000371,0.855,0.159,105.534,199320,13,https://p.scdn.co/mp3-preview/e62e43ce3557ee9074d42a0b89c7a9daa175c51b?cid=b39a670615f14cfca30a8178b3bc3ed6,0.6922312699042634,-0.4585858803908822
4714,0Fvhxj0hsS1ECNV1A8llrA,dub,Zeig mir wie du tanzt - Skrillex Remix,Frida Gold,0.8220000000000001,0.7490000000000001,0.725,0,-4.863,0.0558,0.00644,0.00755,0.125,128.004,296493,13,https://p.scdn.co/mp3-preview/71f010963a624821b108b7505cb71dbd606f89c7?cid=b39a670615f14cfca30a8178b3bc3ed6,0.3459216512281115,1.221638915498728
4697,7JF07Vf8T7zS7cdsVIfxR3,afrobeat,Yo Le Le (Fulani Groove),Youssou N'Dour,0.574,0.679,0.547,10,-10.875,0.0611,0.044,0.367,0.0622,100.792,384173,13,https://p.scdn.co/mp3-preview/e615fade05be935b11d74a6df2b2933751a842a4?cid=b39a670615f14cfca30a8178b3bc3ed6,0.06728172815534492,0.2997456646566407
4713,2tVy7vsdlwdWJ2D0lYFZK3,mpb,Tudo Dói,Gal Costa,0.121,0.222,0.624,2,-14.852,0.211,0.682,0.0,0.211,94.657,161226,13,0,-1.7518389124768585,-1.3841964427283
4712,0cYi2oZKIxhJxR2rW6lt5o,dancehall,Deport Them,Various Artists,0.937,0.769,0.855,1,-6.667000000000001,0.362,0.0287,0.0,0.118,95.967,189600,13,https://p.scdn.co/mp3-preview/ec0910b66fc34a0b42a7e0d365e4b8dac264343c?cid=b39a670615f14cfca30a8178b3bc3ed6,0.42553305782033013,1.6491297374617924
4711,2QgqC4dlGs2EARgmB8Iu0U,minimal-techno,Ferdinand,Various Artists,0.282,0.327,0.8059999999999999,0,-13.267,0.113,0.000511,0.949,0.0741,125.007,446004,13,https://p.scdn.co/mp3-preview/104879d3850985bd303a714a6bf44ec24187121f?cid=b39a670615f14cfca30a8178b3bc3ed6,-1.3338790278677088,-0.7857092919800099
4710,46x2Og5yJL7EhcReJMscwS,cantopop,Come 2 Me,Raymond Lam,0.462,0.53,0.7509999999999999,0,-9.524,0.0306,0.0157,0.000592,0.222,115.998,269746,13,https://p.scdn.co/mp3-preview/a38ef4f3101222cf5ecb5ee654241c84daa102ee?cid=b39a670615f14cfca30a8178b3bc3ed6,-0.5258232509566864,-0.11659322282043051
4708,6iXKUrQatFwEaeBrqCVtuQ,hardstyle,Time,Frontliner,0.492,0.871,0.5429999999999999,9,-8.652000000000001,0.0458,0.0103,0.917,0.0983,150.009,388941,13,https://p.scdn.co/mp3-preview/d31891553779047bc985c269362e82a9dab06cc6?cid=b39a670615f14cfca30a8178b3bc3ed6,0.8315512314406467,-0.00507387796050076
4707,5oLqSZBY83KCxmkqXhtmsB,afrobeat,Funky Horn,Fela Kuti,0.4679999999999999,0.777,0.508,5,-6.872999999999999,0.1119999999999999,0.00867,0.8140000000000001,0.317,121.334,284186,13,https://p.scdn.co/mp3-preview/4c34209f1440b8310bd9b57554ff060cf576ec31?cid=b39a670615f14cfca30a8178b3bc3ed6,0.4573776204572177,-0.09428935384844493
4709,0erSl4bCBQPZLKmVt8J6Jp,idm,Cry Osaka Cry,Arovane,0.727,0.718,0.625,6,-9.264,0.0417,0.0783,0.895,0.104,97.988,308706,13,https://p.scdn.co/mp3-preview/a22dc7d9d1e5b0bbd27160d62164c61a32014c66?cid=b39a670615f14cfca30a8178b3bc3ed6,0.22252397101017157,0.8684943234422832
4705,3Y4GJ1fC9YDlgi13y2wpO7,disney,Under Stjärnorna,Various Artists,0.108,0.257,0.3,7,-16.348,0.0461,0.624,0.703,0.239,107.339,224520,13,0,-1.6125189509404751,-1.432521492167603
4701,4nWTTuzOtW077rV17qOOzQ,groove,Cheri Cheri Lady,Dieter Bohlen,0.863,0.836,0.675,10,-6.473,0.0316,0.544,0.00282,0.527,114.234,225346,13,https://p.scdn.co/mp3-preview/37581b93d5d874b542007837bffb7c1c68c5c61c?cid=b39a670615f14cfca30a8178b3bc3ed6,0.6922312699042634,1.3740486868072985
4698,5hIqqWczlyHun9gEbov417,hardstyle,Quiet Dedication - DJ Neophyte & Tha Playah Remix,Evil Activities,0.146,0.958,0.4379999999999999,6,-5.255,0.132,0.0401,0.00874,0.0615,173.90599999999998,313829,13,https://p.scdn.co/mp3-preview/bc2135aa9352bc26de6ea77ad96c749465480659?cid=b39a670615f14cfca30a8178b3bc3ed6,1.177860850116799,-1.2912636553450252
4704,6g2ULy0nMBdvkrP7Ja0ola,samba,Sufoco,Various Artists,0.857,0.422,0.65,2,-14.453,0.0364,0.332,1.39e-05,0.114,126.958,247000,13,https://p.scdn.co/mp3-preview/d68ce9678c352feedc84e77b49ee3a0d739fbfc4?cid=b39a670615f14cfca30a8178b3bc3ed6,-0.9557248465546689,1.3517448178353126
4700,2ZqUTBPNpTd4oYGblzLpKX,bluegrass,The Ballad of Jed Clampett (with The Foggy Mountain Boys),Various Artists,0.951,0.56,0.551,9,-11.28,0.0352,0.203,8.759999999999999e-05,0.366,136.942,123066,13,https://p.scdn.co/mp3-preview/89c950d45c4e75017b50f10cf243c6d21890fc03?cid=b39a670615f14cfca30a8178b3bc3ed6,-0.4064061410683579,1.701172098396426
4699,6p6kuY3qGhZtDUzeqq3lhf,mpb,Gardênia Branca,Filipe Catto,0.4,0.377,0.584,9,-9.466,0.0375,0.653,0.0,0.168,115.959,167440,13,0,-1.1348505113871614,-0.34706653553095224
4702,1gpN29arJs1CSowgyfQkvY,malay,Sepi Seorang Perindu,Jamal Abdillah,0.307,0.637,0.196,4,-7.151,0.0342,0.0309,0.0,0.09,70.484,301080,13,https://p.scdn.co/mp3-preview/6aa083c804d8d52abc15e29772ce91787e79bf02?cid=b39a670615f14cfca30a8178b3bc3ed6,-0.09990222568831504,-0.6927765045967349
4703,05f2UzcGwNrf8I3lOsDGlu,j-pop,ピンク帽子の“ドレミファソ”,MINMI,0.7559999999999999,0.312,0.7809999999999999,0,-7.162999999999999,0.034,0.867,0.0,0.217,95.007,442426,13,0,-1.3935875828118731,0.9762963568068816
4813,1ibiXN7qZdkXRYmen9Dh3F,j-pop,PIANO CRAZE - Beautiful MIX,H ZETTRIO,0.637,0.767,0.374,7,-8.431000000000001,0.0683,0.0009019999999999,0.8190000000000001,0.391,116.241,175320,12,https://p.scdn.co/mp3-preview/0dd0568ecd8279c7bdf49c6c4e462bc649a65eb2?cid=b39a670615f14cfca30a8178b3bc3ed6,0.4175719171611082,0.5339362888624937
4820,2NZdIV0Cy7gTqNP6rSqypd,kids,Time After Time,Various Artists,0.3389999999999999,0.28,0.542,0,-8.254,0.0351,0.848,0.0,0.1169999999999999,121.628,248226,12,0,-1.5209658333594234,-0.5738225367461434
4819,7B42s5gzgShIdNSu1SNuZT,piano,"Lyric Pieces, Book 2, Op. 38: Halling (Nowegian Dance)",Edvard Grieg,0.5429999999999999,0.147,0.537,7,-19.633,0.0361,0.993,0.954,0.106,122.784,45160,12,https://p.scdn.co/mp3-preview/a83d8797bf88db575d644b3bdeecea40523c74c8?cid=b39a670615f14cfca30a8178b3bc3ed6,-2.0503816871976794,0.18450900830137976
4818,07KTrRLfajXoKbtqOsefSJ,hip-hop,Live Up to My Name,Baka Not Nice,0.573,0.495,0.943,6,-5.964,0.18,0.0575,0.0,0.0952,129.971,180748,12,0,-0.6651432124930697,0.2960283531613097
4821,7B9moyAHkd0lJK3Ufp71We,opera,"Mozart: Le nozze di Figaro, K. 492, Act 4: ""Deh vieni, non tardar"" (Susanna)",Wolfgang Amadeus Mozart,0.046,0.0407,0.282,5,-27.644,0.0559999999999999,0.986,0.00483,0.0739,106.075,206920,12,https://p.scdn.co/mp3-preview/9db4bd2e3566b518867838b53baea183ff6159a9?cid=b39a670615f14cfca30a8178b3bc3ed6,-2.4735163132353235,-1.6629948048781247
4817,2CHvjyIZ8khtm2ipjz0vmq,trance,Use Somebody - Armin van Buuren Rework,Various Artists,0.046,0.838,0.386,2,-4.825,0.0333,0.0151,0.8440000000000001,0.0826,135.989,233226,12,https://p.scdn.co/mp3-preview/0fa4e70d25e92fe24c418fc1d8d87bfbb7bcc6fb?cid=b39a670615f14cfca30a8178b3bc3ed6,0.7001924105634854,-1.6629948048781247
4816,2F78GssULHxdDvvjulwNQV,pagode,Arrebenta Coração,Bokaloka,0.812,0.6609999999999999,0.629,4,-8.357999999999999,0.0413,0.8340000000000001,0.0,0.126,87.90899999999999,246626,12,https://p.scdn.co/mp3-preview/af844f3b83a29af5d6adeb7aa8fc3c32e464cbf5?cid=b39a670615f14cfca30a8178b3bc3ed6,-0.0043685377776526485,1.184465800545418
4815,6oV7DXDU9sgNI7wtA1UgSj,trance,Vision (Mix Cut) - Intro Edit,Armin van Buuren,0.0479,0.83,0.54,2,-9.125,0.0382,0.0188,0.92,0.401,130.966,303600,12,https://p.scdn.co/mp3-preview/a4ead1fd50ed3e5b49fd208c23f94b3643517de5?cid=b39a670615f14cfca30a8178b3bc3ed6,0.6683478479265977,-1.6559319130369958
4814,2CWA9x0ahUkluLg7hfeSdD,punk,Here Come The Rome Plows,Drive Like Jehu,0.132,0.995,0.158,7,-5.812,0.114,1.4800000000000002e-05,0.8809999999999999,0.115,99.643,343040,12,https://p.scdn.co/mp3-preview/82e93265b576bf78b3877715a6c2269fe17463fb?cid=b39a670615f14cfca30a8178b3bc3ed6,1.3251419523124042,-1.343306016279659
4804,5tvN74QGIU0JAOEnsWjs3E,kids,Recess,Justin Roberts,0.481,0.742,0.532,0,-6.244,0.0898,0.356,0.0,0.353,134.813,241413,12,https://p.scdn.co/mp3-preview/6ccca7bc826295ec50e78a11b6743c51c8d9d1b4?cid=b39a670615f14cfca30a8178b3bc3ed6,0.31805765892083443,-0.045964304409141746
4812,2heFgJdEg4OxU21tn6leZV,dance,Booty Free (feat. Dell Harris),Various Artists,0.878,0.893,0.8029999999999999,11,-6.348,0.0525,0.00244,0.102,0.139,130.002,269644,12,https://p.scdn.co/mp3-preview/7888a03d7ea74b3c341b82d1c8254709bd6a7ba8?cid=b39a670615f14cfca30a8178b3bc3ed6,0.9191237786920876,1.4298083592372635
4811,52j2UXTlpIAlVFWMTOW0Sb,holidays,What Can I Give You This Christmas?,The Lettermen,0.21,0.1169999999999999,0.3289999999999999,0,-19.919,0.0353,0.735,0.008,0.1169999999999999,80.137,165066,12,0,-2.1697987970860084,-1.0533557196438417
4810,5cFNVdIdzVbfZ37IsKwMyR,samba,Artista É o K - Ao Vivo,Orquestra Imperial,0.6729999999999999,0.8440000000000001,0.622,9,-5.215,0.122,0.257,0.0,0.7090000000000001,131.014,143226,12,https://p.scdn.co/mp3-preview/2c02e4c8777c7cbc36591f374f3349d174e52b2a?cid=b39a670615f14cfca30a8178b3bc3ed6,0.7240758325411515,0.6677595026944092
4809,3CXGRQ4U93Vg7KFeFL3cLC,kids,Can You Clap,Sue Schnitzer,0.2339999999999999,0.144,0.451,0,-11.619000000000002,0.0391,0.319,0.0,0.0915,89.948,203520,12,https://p.scdn.co/mp3-preview/1a827b8ac1848e43a955beb5cb87a14568725aa5?cid=b39a670615f14cfca30a8178b3bc3ed6,-2.0623233981865123,-0.964140243755898
4808,6dmSvj7hdVPHxof7PuHCC8,holidays,"Baby, It's Cold Outside",Steve Tyrell,0.45,0.355,0.498,8,-11.53,0.0346,0.591,0.0,0.0984,97.756,200560,12,https://p.scdn.co/mp3-preview/ce9b3273b4b9c503d3f2bb58413650d7dcdab5d8?cid=b39a670615f14cfca30a8178b3bc3ed6,-1.2224230586386025,-0.1612009607644025
4807,0XA48sfKDPJO8aUUS1DXBn,jazz,Vous qui passez sans me voir,Various Artists,0.4039999999999999,0.406,0.511,5,-8.715,0.035,0.828,9.32e-06,0.124,118.712,175346,12,https://p.scdn.co/mp3-preview/1a5e3a58b2ea77409dd2f0e939620a795424ad73?cid=b39a670615f14cfca30a8178b3bc3ed6,-1.0194139718284438,-0.3321972895496286
4806,00dAUQqGPqeXk5vrn6B6x6,piano,"Lyric Pieces, Book 2, Op. 38: Kanon (Canon)",Edvard Grieg,0.0397,0.0996,0.306,3,-24.175,0.0398,0.996,0.875,0.079,70.811,349733,12,https://p.scdn.co/mp3-preview/79e2bc59c6a23bfe02b25f08396f36454d21eae2?cid=b39a670615f14cfca30a8178b3bc3ed6,-2.2390607208212385,-1.68641386729871
4805,1KZi8JlxElT7YudMvzdTxN,trance,Invasion (A State Of Trance 550 Anthem) - Club Mix,W&W,0.2239999999999999,0.825,0.7020000000000001,7,-4.268,0.3,0.0932,0.774,0.096,132.062,410909,12,https://p.scdn.co/mp3-preview/951308faede0603cb150942472c027665681ac35?cid=b39a670615f14cfca30a8178b3bc3ed6,0.6484449962785429,-1.001313358709208
4823,2KjXBNVELrd7LuDIQv1bMp,metalcore,The Motivation,Attack Attack!,0.0769,0.971,0.477,0,-2.459,0.12,0.000799,5.44e-05,0.6940000000000001,120.009,246013,12,https://p.scdn.co/mp3-preview/86618953916671d676664dc4a688767a787d7d62?cid=b39a670615f14cfca30a8178b3bc3ed6,1.2296082644017414,-1.548129879672397
4822,4vwNEwXAnMZ2xEWhn1UQ3S,j-pop,恋のはじまりはいつも突然に,chay,0.889,0.805,0.679,8,-4.717,0.0276,0.0206,0.0,0.361,109.97,208553,12,https://p.scdn.co/mp3-preview/c9458cbe58a1deb31e8486ba5be21528e860c3d2?cid=b39a670615f14cfca30a8178b3bc3ed6,0.5688335896863244,1.4706987856859046
4843,3U9yv46nVSn3PkLsVcNIcA,party,Who Gon Stop Me,JAY-Z,0.3779999999999999,0.73,0.594,0,-4.638,0.159,0.0408,0.000164,0.715,133.88,256706,12,0,0.270290814965503,-0.4288473884282346
4824,4TaMW4NABBxR4wDyM5eidA,afrobeat,Windeck - Original Version,Cabo Snoop,0.182,0.865,0.8029999999999999,9,-4.77,0.511,0.261,0.0,0.126,129.964,210493,12,https://p.scdn.co/mp3-preview/3468f24e6152d5f7bd7282ac204320b9f4074de2?cid=b39a670615f14cfca30a8178b3bc3ed6,0.807667809462981,-1.1574404415131094
4825,4PXfHvjkv6HjGHJmw2lFgL,malay,Getaran Jiwa,Sheila Majid,0.7609999999999999,0.795,0.635,0,-6.343999999999999,0.047,0.105,0.027,0.0569,90.04700000000001,270333,12,0,0.5290278863902148,0.9948829142835367
4844,4V2Fdzax2qcEjL9sdCdRJz,samba,Pot-Pourri: Fim de Caso / Castigo,Emílio Santiago,0.284,0.26,0.596,5,-13.999,0.0287,0.66,0.0015199999999999,0.3289999999999999,74.314,302893,12,https://p.scdn.co/mp3-preview/95150464cfbe2c222f3d8b7d22ee602d9c2f2193?cid=b39a670615f14cfca30a8178b3bc3ed6,-1.6005772399516425,-0.7782746689893479
4802,45xVcIprHsMENGyurum91p,new-age,Silky Flanks,Nightnoise,0.506,0.258,0.341,9,-18.271,0.0362,0.959,0.97,0.0812,127.08,290106,12,https://p.scdn.co/mp3-preview/44a7d595991087e4001b7c6abef551f1bbcdbe65?cid=b39a670615f14cfca30a8178b3bc3ed6,-1.6085383806108644,0.046968482974133224
4842,0ExAkPPF8XxSi6tdq2B2Tq,malay,Syurga Dan Neraka (feat. Bienda),Amy Search,0.188,0.8440000000000001,0.512,9,-8.151,0.0558,0.026,3.21e-05,0.0643,156.037,317320,12,https://p.scdn.co/mp3-preview/caf72a53745b610daebe0f3a5a717364df6c8ac2?cid=b39a670615f14cfca30a8178b3bc3ed6,0.7240758325411515,-1.1351365725411233
4841,2dPJtT2yf5CqUWKDD4PycO,groove,I Think We're Alone Now (Re-Recorded / Remastered),Tiffany,0.669,0.885,0.6459999999999999,2,-5.846,0.0391,3.5600000000000005e-05,0.0037,0.0797,130.30700000000002,225253,12,https://p.scdn.co/mp3-preview/813f4f524be5c9e3417a83b069cdc1d300476aa8?cid=b39a670615f14cfca30a8178b3bc3ed6,0.8872792160552,0.6528902567130856
4840,3PDVej6MDDJxpvIhnV3FFc,movies,"Harry's Wondrous World (From ""Harry Potter and the Sorcerer's Stone"")",John Williams,0.125,0.25,0.138,0,-17.602999999999998,0.038,0.918,0.861,0.0805,172.858,307720,12,https://p.scdn.co/mp3-preview/474274aa559e0aeb068856f5f9d245030d960846?cid=b39a670615f14cfca30a8178b3bc3ed6,-1.640382943247752,-1.369327196746976
4839,6qHiOf1BFCQIzAjJsRbMfY,trip-hop,Goodmorning (Intro),40 Winks,0.247,0.157,0.6409999999999999,0,-16.346,0.0499,0.2019999999999999,0.0343,0.4539999999999999,82.52600000000001,144893,12,https://p.scdn.co/mp3-preview/85bd1d761e81dba341fa2f60a7e8f68c5981c2c2?cid=b39a670615f14cfca30a8178b3bc3ed6,-2.0105759839015698,-0.9158151943165946
4838,3V7nk63Ki57gCmtn7kY3s4,grindcore,The Everlasting Shame,Nasum,0.21,0.975,0.225,1,-6.265,0.15,1.45e-06,0.831,0.262,122.181,85786,12,https://p.scdn.co/mp3-preview/83ab0f18f3cab1cea2fabbb46ce7c606b7427952?cid=b39a670615f14cfca30a8178b3bc3ed6,1.2455305457201853,-1.0533557196438417
4837,7xD3YUxCq1yV6K1EXXml8t,classical,"Miserere mei, Deus",Christopher Tye,0.0488,0.2319999999999999,0.0783,2,-23.802,0.0458,0.986,7.780000000000001e-05,0.122,81.789,612000,12,https://p.scdn.co/mp3-preview/c3f9b0078fc1df27faf0288e16952f0a99524110?cid=b39a670615f14cfca30a8178b3bc3ed6,-1.7120332091807495,-1.6525863326911978
4836,63k5TvVjYK30nqeNun7VTV,deep-house,Perfect Lady (Original Mix),Made To Move,0.26,0.6990000000000001,0.799,6,-10.508,0.0413,0.0139999999999999,0.789,0.109,120.991,422727,12,0,0.14689313474756394,-0.8674901448772917
4835,29urT7bdBV0WzU3ejTIcYq,power-pop,Oh Well Maybe,The Grays,0.711,0.807,0.526,7,-6.51,0.0358,0.000837,0.00063,0.0351,127.836,223200,12,https://p.scdn.co/mp3-preview/5dd819a3286bf361e0206832c619233491286ad7?cid=b39a670615f14cfca30a8178b3bc3ed6,0.5767947303455463,0.8090173395169872
4834,7uGj60F8QgaD5mxBgQpHQb,trance,Eleven - Extended Mix,Gabriel & Dresden,0.1969999999999999,0.7290000000000001,0.727,2,-8.094,0.0779,0.0682,0.879,0.352,123.993,310013,12,https://p.scdn.co/mp3-preview/56b6655986e5b92c6611c0518a5c96152b6d8fca?cid=b39a670615f14cfca30a8178b3bc3ed6,0.2663102446358925,-1.1016807690831447
4833,66KBOlvlwQGhi5MxbHVVQU,reggae,No Time To Linger,Terry Linen,0.677,0.503,0.679,11,-5.336,0.134,0.0731,0.0,0.0565,80.755,207817,12,https://p.scdn.co/mp3-preview/0c292af897a413ef46eea46d195153336399ad4c?cid=b39a670615f14cfca30a8178b3bc3ed6,-0.6332986498561821,0.6826287486757336
4832,0rl3NfmFC13cxgLacDWvn6,new-age,Wonderland,Various Artists,0.336,0.294,0.435,10,-16.745,0.0294,0.738,0.898,0.102,104.878,235066,12,0,-1.4652378487448703,-0.584974471232136
4831,7EUnAOFYw6MnZgSM6UzSwq,opera,"Don Giovanni, K.527 / Act 1: ""Là ci darem la mano""",Cecilia Bartoli,0.211,0.124,0.286,9,-18.003,0.0576,0.98,0.0025399999999999,0.157,170.768,194946,12,0,-2.141934804778731,-1.0496384081485106
4830,4GkxEWBnanXPljTOoOvtxC,industrial,Awake,Assemblage 23,0.151,0.8420000000000001,0.245,11,-10.651,0.0596,0.0132,0.616,0.0965,138.06799999999998,391733,12,https://p.scdn.co/mp3-preview/15c4e98b48288f52a15a76191421bfe013aa62b1?cid=b39a670615f14cfca30a8178b3bc3ed6,0.7161146918819296,-1.2726770978683701
